match_id,season,comp,best_type,best_p,best_won,p_1X,w_1X,p_X2,w_X2,p_12,w_12
219655bd3b6fa51c,2022_23,E0,1X,0.8514030993077699,1,0.8514030993077699,1,0.3735639846483487,1,0.7750329160438814,0
2b2dff5ce042b576,2022_23,E0,X2,0.8014482910805707,1,0.4566257837306294,1,0.8014482910805707,1,0.7419259251888,0
d634dcf5b1ea756c,2022_23,E0,1X,0.7718731043497965,1,0.7718731043497965,1,0.5050396654838571,0,0.7230872301663465,1
06871f7975888d23,2022_23,E0,12,0.7414371861742693,1,0.5329140463733658,1,0.7256487674523647,0,0.7414371861742693,1
bd655aa244d53e9a,2022_23,E0,12,0.6964882644174963,1,0.6111446984086166,0,0.692367037173887,1,0.6964882644174963,1
ff712fa25a9db1df,2022_23,E0,X2,0.8367394540296385,1,0.40779560243172663,1,0.8367394540296385,1,0.7554649435386351,0
5c2047acc699e35b,2022_23,E0,12,0.7466161829755135,1,0.5133641200949832,0,0.7400196969295032,1,0.7466161829755135,1
84e5c794a53f3c9f,2022_23,E0,1X,0.8966714511746378,1,0.8966714511746378,1,0.2823488656171527,0,0.8209796832082095,1
3227a5bbd3702082,2022_23,E0,1X,0.8307507146283438,1,0.8307507146283438,1,0.40325549505754554,0,0.7659937903141107,1
37ecc71df59c3abc,2022_23,E0,12,0.7196897356067813,1,0.5769517123472881,0,0.7033585520459307,1,0.7196897356067813,1
0f0c2b92a9b2e376,2022_23,E0,X2,0.770344872390479,1,0.495565772953101,0,0.770344872390479,1,0.73408935465642,1
3935789751b8e7ad,2022_23,E0,1X,0.7974172914700832,1,0.7974172914700832,1,0.47335271437593285,1,0.7292299941539842,0
e3cad7794cf240b2,2022_23,E0,1X,0.8445602666784481,0,0.8445602666784481,0,0.37611185603766606,1,0.7793278772838859,1
e737a1347e9f90f9,2022_23,E0,1X,0.8808874916698921,0,0.8808874916698921,0,0.3279356416987235,1,0.7911768666313843,1
07d333faf9b816f1,2022_23,E0,12,0.6996192749348153,1,0.6482937730865619,1,0.652086951978623,0,0.6996192749348153,1
123d64f30cf55105,2022_23,E0,X2,0.9104295436880601,1,0.2637493912157737,1,0.9104295436880601,1,0.8258210650961664,0
bd2293394a4cbca2,2022_23,E0,1X,0.7968746162322141,0,0.7968746162322141,0,0.47036139303184243,1,0.7327639907359437,1
90355f134a050f3a,2022_23,E0,12,0.7228193920771198,1,0.6606574707971822,0,0.6165231371256981,1,0.7228193920771198,1
c56eea9782ea554e,2022_23,E0,1X,0.8318430833417586,1,0.8318430833417586,1,0.382439613960138,0,0.7857173026981036,1
8fc05863fe917d0c,2022_23,E0,1X,0.7887246397246306,1,0.7887246397246306,1,0.48554794110846045,0,0.7257274191669089,1
687a609ef3d47977,2022_23,E0,12,0.6955857751300104,0,0.668038875574371,1,0.6363753492956185,1,0.6955857751300104,0
b26c3e1b78a8d702,2022_23,E0,12,0.6952843869989327,1,0.6806490549874349,0,0.6240665580136326,1,0.6952843869989327,1
9ceeacebdf0d79bb,2022_23,E0,1X,0.75528137090895,1,0.75528137090895,1,0.5086227992995576,0,0.7360958297914926,1
91869dad7f1f6c4c,2022_23,E0,X2,0.8356213355803734,1,0.39065641539655244,0,0.8356213355803734,1,0.7737222490230741,1
b4931a14cc400526,2022_23,E0,1X,0.8236976635313364,1,0.8236976635313364,1,0.43277324269033285,0,0.7435290937783307,1
7aa5bda08eba7215,2022_23,E0,X2,0.9021961908329559,1,0.2898034739371983,0,0.9021961908329559,1,0.8080003352298458,1
3cc38cf92b02478b,2022_23,E0,X2,0.8031925102772612,1,0.4354565869055369,1,0.8031925102772612,1,0.7613509028172019,0
9e7064603013af55,2022_23,E0,12,0.7087450776196029,1,0.6131853037507439,1,0.6780696186296533,0,0.7087450776196029,1
4b9157866a66314b,2022_23,E0,1X,0.9120854466964625,1,0.9120854466964625,1,0.2735615989922295,0,0.8143529543113082,1
75940c6dd45d5c85,2022_23,E0,1X,0.8506805674451998,1,0.8506805674451998,1,0.367905319824474,0,0.7814141127303263,1
08aced755f0603e6,2022_23,E0,1X,0.8574998013752122,1,0.8574998013752122,1,0.35970824254708644,0,0.7827919560777014,1
e220667effa4bdbb,2022_23,E0,1X,0.9265839557101335,1,0.9265839557101335,1,0.21796412998241607,0,0.8554519143074504,1
635856432935fe62,2022_23,E0,1X,0.737493825206667,1,0.737493825206667,1,0.5524322642635531,0,0.71007391052978,1
c7d3c801c6b1074e,2022_23,E0,1X,0.8174776490943506,1,0.8174776490943506,1,0.42439219148416696,0,0.7581301594214824,1
66dea9d1659b2b71,2022_23,E0,1X,0.8408044169849388,1,0.8408044169849388,1,0.39558530145023585,0,0.7636102815648254,1
e10144a3427dc0fc,2022_23,E0,12,0.7052052988609792,1,0.5923026463438507,1,0.7024920547951701,0,0.7052052988609792,1
97b4f658b772b218,2022_23,E0,12,0.7094548758910719,1,0.6265593610785105,1,0.6639857630304178,0,0.7094548758910719,1
172910a46f88af44,2022_23,E0,X2,0.6869740224408584,1,0.6312535884071483,1,0.6869740224408584,1,0.6817723891519935,0
5b93536a13be2c1e,2022_23,E0,12,0.7328996313955702,1,0.6645559884287031,1,0.6025443801757265,0,0.7328996313955702,1
8c76851cbb86c3ab,2022_23,E0,1X,0.7454295414266496,1,0.7454295414266496,1,0.524882042952548,0,0.7296884156208023,1
a09aa09baf43e8b6,2022_23,E0,X2,0.8626126578813935,0,0.327048794355878,1,0.8626126578813935,0,0.8103385477627283,1
f03282db08667780,2022_23,E0,12,0.6893004905892564,1,0.6730777256610792,1,0.6376217837496645,0,0.6893004905892564,1
d921e06e4de8cba9,2022_23,E0,X2,0.7794448981963072,1,0.478832246293433,1,0.7794448981963072,1,0.7417228555102597,0
522563a100099059,2022_23,E0,X2,0.7596866997782523,1,0.5038287202648888,0,0.7596866997782523,1,0.736484579956859,1
7b004e990296e9a1,2022_23,E0,1X,0.8687370487309414,1,0.8687370487309414,1,0.3398316732114871,0,0.7914312780575715,1
8790882860e71bd9,2022_23,E0,X2,0.9045341752659625,1,0.28459761074347817,0,0.9045341752659625,1,0.8108682139905592,1
4d242c83929c95d6,2022_23,E0,X2,0.8731146837062701,1,0.32789079979159763,0,0.8731146837062701,1,0.7989945165021325,1
c3e9f4a984c4425c,2022_23,E0,1X,0.9106728493202134,1,0.9106728493202134,1,0.2514384326976421,1,0.8378887179821446,0
7a1c3cf7f391afa7,2022_23,E0,1X,0.7068356272190554,1,0.7068356272190554,1,0.5880898831612132,1,0.7050744896197315,0
8f79397a0983e8bb,2022_23,E0,1X,0.8330738767935917,1,0.8330738767935917,1,0.41572192806043096,0,0.7512041951459776,1
e59f0a8a55f46fa4,2022_23,E0,1X,0.8935048060379431,1,0.8935048060379431,1,0.2952911211795686,0,0.8112040727824881,1
46831f66693b9990,2022_23,E0,X2,0.7060531459264334,1,0.5921054178155819,0,0.7060531459264334,1,0.7018414362579848,1
80415f3a071ca17e,2022_23,E0,X2,0.8177313772070072,1,0.4415805120181976,0,0.8177313772070072,1,0.7406881107747952,1
dfba029aa2b2f537,2022_23,E0,1X,0.8013264612839905,1,0.8013264612839905,1,0.4496491562748909,0,0.7490243824411186,1
127828eba62fbfea,2022_23,E0,1X,0.7654888766076353,1,0.7654888766076353,1,0.4869511973029232,1,0.7475599260894414,0
