period,estimator,band,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_power,55-59.9%,718,0.1654759161097027,0.5759292979105499,413.51723589977485,400,0.5571030640668524,-1.8826233843697526,0.520561397699334,0.5930369541243024
SEALED_HOLDOUT_2024_2025,market_power,60-64.9%,703,0.16201889836367828,0.6257214571076051,439.88218434664634,421,0.5988620199146515,-2.6859437192953584,0.5621882959203982,0.6344611765538252
SEALED_HOLDOUT_2024_2025,market_power,65-69.9%,548,0.12629638165475915,0.6740226658533846,369.3644208876547,379,0.6916058394160584,1.7583173562673804,0.6517168042460487,0.7288272752958868
SEALED_HOLDOUT_2024_2025,market_power,70-74.9%,523,0.12053468541138511,0.7238939411776842,378.59653123592886,376,0.7189292543021033,-0.4964686875580937,0.6789149781456532,0.7557508898606424
SEALED_HOLDOUT_2024_2025,market_power,75-79.9%,420,0.09679649688868402,0.7720911876626116,324.2782988182969,320,0.7619047619047619,-1.0186425757849782,0.718913337377947,0.8001486737149102
SEALED_HOLDOUT_2024_2025,market_power,80-84.9%,334,0.07697626181147729,0.8233404616932878,274.9957142055581,271,0.811377245508982,-1.1963216184305736,0.7659709700994798,0.8497024310457416
SEALED_HOLDOUT_2024_2025,market_power,85-89.9%,218,0.05024199124222171,0.8723929053430085,190.18165336477585,194,0.8899082568807339,1.7515351537725432,0.8414182289350388,0.9248947988629096
SEALED_HOLDOUT_2024_2025,market_power,90-94.9%,156,0.03595298455865407,0.9219236390405416,143.8200876903245,142,0.9102564102564102,-1.16672287841314,0.8550045066026877,0.9457889855512283
SEALED_HOLDOUT_2024_2025,market_power,95%+,64,0.014749942383037565,0.9642645623422325,61.71293198990288,64,1.0,3.5735437657767544,0.9433759402071946,1.0
SEALED_HOLDOUT_2024_2025,market_odds_ratio,50-54.9%,654,0.15072597372666513,0.5267543285886428,344.4973308969724,329,0.5030581039755352,-2.369622461310761,0.4648326777929376,0.541247814621102
SEALED_HOLDOUT_2024_2025,market_odds_ratio,55-59.9%,719,0.16570638395943765,0.575829489023656,414.0214026080087,401,0.5577190542420027,-1.8110434781653306,0.5212047740273107,0.5936198517425135
SEALED_HOLDOUT_2024_2025,market_odds_ratio,60-64.9%,707,0.16294076976261812,0.6257522834394225,442.4068643916717,423,0.5983026874115983,-2.7449596027824152,0.5617286238605971,0.6338142757201405
