period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
development_2021_2023,market_shin,0.7,2405,0.39996673873274574,0.8025145800605332,1930.0475650455824,1933,0.8037422037422037,0.12276236816705088,0.7873899592375517,0.8191256728519372
development_2021_2023,market_shin,0.75,1735,0.28854149343089974,0.8326813620721307,1444.7021631951468,1451,0.8363112391930836,0.36298771209528624,0.8181619172874958,0.852974599546808
development_2021_2023,market_shin,0.8,1115,0.1854315649426243,0.8653188736654547,964.830544136982,986,0.884304932735426,1.8986059069971306,0.8641967880171232,0.9017741127245368
development_2021_2023,market_shin,0.85,613,0.10194578413437552,0.8991534159422461,551.1810439725969,566,0.9233278955954323,2.41744796531862,0.8995296738372807,0.9418534604809736
development_2021_2023,market_shin,0.9,273,0.04540162980209546,0.9300851334355389,253.9132414279021,259,0.9487179487179487,1.8632815282409787,0.9157732291903499,0.9692098258898599
development_2021_2023,market_shin,0.95,60,0.009978380176284716,0.9655087189258155,57.93052313554893,58,0.9666666666666667,0.11579477408512062,0.886362257256914,0.9908106807438021
development_2021_2023,elo_global,0.55,4890,0.8132379843672044,0.6888529794842312,3368.4910696778907,3272,0.669120654396728,-1.9732325087503222,0.6558043567295463,0.6821714469244152
development_2021_2023,elo_global,0.6,3791,0.6304673208049226,0.7220239867555868,2737.1929337904294,2645,0.6977050910050119,-2.4318895750574887,0.6828918231637331,0.712118091286247
development_2021_2023,elo_global,0.65,2817,0.4684849492765674,0.7557903611411279,2129.061447334557,2070,0.7348242811501597,-2.096607999096811,0.7182114947946088,0.7507974939463271
development_2021_2023,elo_global,0.7,2024,0.33660402461333777,0.7876470722472501,1594.1976742284342,1564,0.7727272727272727,-1.491979951997735,0.75396360624806,0.7904576527205968
development_2021_2023,elo_global,0.75,1347,0.22401463495759188,0.8192122235544018,1103.4788651277793,1071,0.7951002227171492,-2.4112000837252623,0.7727204497370016,0.8158016116854007
development_2021_2023,elo_global,0.8,787,0.1308830866456012,0.8522825756664452,670.7463870494923,650,0.8259212198221093,-2.6361355844335854,0.7978638392889125,0.8508123198555356
development_2021_2023,elo_global,0.85,361,0.06003658739397971,0.8855379388034955,319.6791959080619,315,0.8725761772853186,-1.2961761518176962,0.8342136197518074,0.9030929376485218
development_2021_2023,elo_global,0.9,94,0.015632795609512723,0.9247491018050169,86.92641556967159,91,0.9680851063829787,4.333600457796183,0.9103268539187764,0.9890873725316923
development_2021_2023,elo_global,0.95,9,0.0014967570264427074,0.9610543299234477,8.64948896931103,9,1.0,3.8945670076552252,0.7008549515804559,1.0
development_2021_2023,stack_market_elo,0.55,5182,0.8617994345584566,0.7088228466885311,3673.1199915399684,3658,0.7059050559629486,-0.2917790725582514,0.6933506293431507,0.718154430529098
development_2021_2023,stack_market_elo,0.6,4198,0.6981539996673873,0.7400952351095936,3106.9197969900742,3107,0.7401143401619819,0.001910505238822413,0.7266322304384304,0.7531574093557895
development_2021_2023,stack_market_elo,0.65,3294,0.547813071678031,0.7718673395683211,2542.5310165380497,2538,0.7704918032786885,-0.13755362896326062,0.7558211368060767,0.7845323102141576
development_2021_2023,stack_market_elo,0.7,2456,0.4084483618825877,0.8052209100490937,1977.622555080574,1970,0.8021172638436482,-0.3103646205445454,0.7858943040847252,0.817396609107487
development_2021_2023,stack_market_elo,0.75,1779,0.2958589722268418,0.8357809113135647,1486.8542412268316,1484,0.8341765036537381,-0.16044076598266122,0.8161773580537434,0.8507355601518353
development_2021_2023,stack_market_elo,0.8,1163,0.19341426908365209,0.8686069823412798,1010.1899204629084,1025,0.88134135855546,1.2734376214180276,0.8614883616874509,0.8986834622520885
development_2021_2023,stack_market_elo,0.85,670,0.111425245301846,0.9012437225839255,603.8332941312301,616,0.9194029850746268,1.8159262490701322,0.8963201322485402,0.9377039436573403
development_2021_2023,stack_market_elo,0.9,318,0.052885414934309,0.9325250193623582,296.5429561572299,302,0.949685534591195,1.716051522883677,0.9198408139434812,0.9687954762596954
development_2021_2023,stack_market_elo,0.95,78,0.012971894229170132,0.9674666463157456,75.46239841262816,75,0.9615384615384616,-0.5928184777284073,0.8929155395249817,0.986834174586839
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.55,3685,0.8492740262733348,0.7043132808143979,2595.3944398010563,2568,0.6968792401628222,-0.7434040651575713,0.6818411405799557,0.7115072904105911
